temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,visibility,dew_point_2m,DATE,HOUR
22.1,94,1.84,0.0,0.0,,21.1,27/07/2018,2
21.8,94,1.63,0.0,0.0,,20.9,27/07/2018,3
21.1,96,1.3,0.0,0.0,,20.5,27/07/2018,4
20.5,97,1.4,0.0,0.0,,20.0,27/07/2018,5
20.2,97,1.14,0.0,0.0,,19.8,27/07/2018,6
21.3,95,1.49,0.0,0.0,,20.5,27/07/2018,7
24.4,89,0.36,0.0,0.0,,22.5,27/07/2018,8
25.6,85,0.54,0.0,0.0,,22.9,27/07/2018,9
27.2,77,0.76,0.0,0.0,,22.9,27/07/2018,10
28.2,75,0.81,0.0,0.0,,23.4,27/07/2018,11
29.4,72,1.21,0.0,0.0,,23.9,27/07/2018,12
30.0,64,1.55,0.0,0.0,,22.6,27/07/2018,13
30.1,59,2.24,0.0,0.0,,21.1,27/07/2018,14
29.7,58,4.59,0.0,0.0,,20.5,27/07/2018,15
28.1,73,4.02,0.0,0.0,,22.9,27/07/2018,16
28.7,72,3.37,1.0,0.0,,23.1,27/07/2018,17
28.3,74,3.44,0.0,0.0,,23.1,27/07/2018,18
27.3,80,2.44,0.0,0.0,,23.5,27/07/2018,19
22.8,92,1.46,5.1,0.0,,21.3,27/07/2018,20
22.5,92,0.85,0.0,0.0,,21.2,27/07/2018,21
22.4,93,0.45,0.0,0.0,,21.2,27/07/2018,22
22.1,93,1.3,0.1,0.0,,21.0,27/07/2018,23
21.8,96,0.98,0.7,0.0,,21.0,28/07/2018,0
22.2,94,0.5,0.2,0.0,,21.2,28/07/2018,1
21.5,98,1.43,0.1,0.0,,21.2,28/07/2018,2
21.1,99,2.42,0.0,0.0,,20.9,28/07/2018,3
20.9,98,2.5,0.0,0.0,,20.6,28/07/2018,4
20.6,98,2.06,0.0,0.0,,20.2,28/07/2018,5
20.5,96,2.0,0.0,0.0,,19.8,28/07/2018,6
21.0,93,2.26,0.0,0.0,,19.8,28/07/2018,7
22.1,89,2.62,0.0,0.0,,20.2,28/07/2018,8
23.2,84,2.61,0.0,0.0,,20.4,28/07/2018,9
24.6,77,2.39,0.0,0.0,,20.4,28/07/2018,10
25.8,68,2.56,0.0,0.0,,19.5,28/07/2018,11
26.6,62,2.36,0.0,0.0,,18.8,28/07/2018,12
27.4,59,2.14,0.0,0.0,,18.5,28/07/2018,13
28.5,54,2.86,0.0,0.0,,18.1,28/07/2018,14
27.9,54,3.26,0.0,0.0,,17.7,28/07/2018,15
28.1,52,2.7,0.0,0.0,,17.4,28/07/2018,16
28.5,50,2.28,0.0,0.0,,17.1,28/07/2018,17
28.0,53,2.02,0.0,0.0,,17.5,28/07/2018,18
27.1,63,1.53,0.0,0.0,,19.5,28/07/2018,19
24.9,74,0.91,0.0,0.0,,19.9,28/07/2018,20
23.1,83,1.14,0.0,0.0,,20.0,28/07/2018,21
22.2,88,1.58,0.0,0.0,,20.1,28/07/2018,22
21.5,84,2.14,0.0,0.0,,18.8,28/07/2018,23
21.0,85,2.61,0.0,0.0,,18.3,29/07/2018,0
21.4,79,3.41,0.0,0.0,,17.6,29/07/2018,1
21.1,77,3.22,0.0,0.0,,17.0,29/07/2018,2
20.4,79,2.46,0.0,0.0,,16.6,29/07/2018,3
19.8,81,2.25,0.0,0.0,,16.4,29/07/2018,4
19.2,82,2.15,0.0,0.0,,16.0,29/07/2018,5
18.8,83,2.37,0.0,0.0,,15.8,29/07/2018,6
19.1,82,2.42,0.0,0.0,,16.0,29/07/2018,7
21.4,77,1.9,0.0,0.0,,17.1,29/07/2018,8
22.8,72,1.94,0.0,0.0,,17.5,29/07/2018,9
24.3,66,1.92,0.0,0.0,,17.5,29/07/2018,10
25.5,58,1.62,0.0,0.0,,16.5,29/07/2018,11
26.5,54,1.22,0.0,0.0,,16.3,29/07/2018,12
27.2,52,0.71,0.0,0.0,,16.6,29/07/2018,13
27.9,52,0.57,0.0,0.0,,17.0,29/07/2018,14
27.9,51,1.12,0.1,0.0,,16.8,29/07/2018,15
27.6,52,0.72,0.0,0.0,,16.9,29/07/2018,16
27.7,53,1.22,0.0,0.0,,17.2,29/07/2018,17
27.3,55,1.0,0.0,0.0,,17.6,29/07/2018,18
27.0,59,1.2,0.0,0.0,,18.1,29/07/2018,19
24.6,77,2.06,0.0,0.0,,20.2,29/07/2018,20
23.5,78,1.8,0.0,0.0,,19.5,29/07/2018,21
22.2,84,1.7,0.0,0.0,,19.5,29/07/2018,22
22.1,83,1.58,0.0,0.0,,19.0,29/07/2018,23
21.9,82,1.57,0.0,0.0,,18.7,30/07/2018,0
21.4,85,2.09,0.0,0.0,,18.9,30/07/2018,1
22.8,77,0.91,0.0,0.0,,18.5,30/07/2018,2
20.4,90,1.68,0.0,0.0,,18.6,30/07/2018,3
20.5,89,1.26,0.0,0.0,,18.6,30/07/2018,4
20.5,90,1.39,0.0,0.0,,18.8,30/07/2018,5
20.5,93,2.11,0.0,0.0,,19.5,30/07/2018,6
21.4,95,2.01,0.0,0.0,,20.5,30/07/2018,7
22.8,88,1.68,0.0,0.0,,20.8,30/07/2018,8
23.4,89,2.32,0.0,0.0,,21.4,30/07/2018,9
24.2,88,3.44,0.2,0.0,,22.0,30/07/2018,10
24.4,76,4.22,0.2,0.0,,19.9,30/07/2018,11
23.8,72,3.83,0.2,0.0,,18.5,30/07/2018,12
23.4,75,3.86,0.3,0.0,,18.7,30/07/2018,13
23.7,77,4.66,0.4,0.0,,19.4,30/07/2018,14
23.2,82,4.27,0.4,0.0,,20.0,30/07/2018,15
23.6,79,3.32,0.1,0.0,,19.6,30/07/2018,16
23.5,79,3.81,0.2,0.0,,19.5,30/07/2018,17
23.8,76,4.0,0.1,0.0,,19.4,30/07/2018,18
23.2,80,3.22,0.0,0.0,,19.5,30/07/2018,19
21.1,95,2.77,0.0,0.0,,20.3,30/07/2018,20
21.2,97,1.02,1.6,0.0,,20.8,30/07/2018,21
21.1,98,0.73,0.3,0.0,,20.9,30/07/2018,22
21.2,98,0.98,0.3,0.0,,21.0,30/07/2018,23
21.3,98,1.82,0.4,0.0,,21.0,31/07/2018,0
21.3,98,2.11,0.3,0.0,,21.0,31/07/2018,1
21.0,98,2.82,0.1,0.0,,20.8,31/07/2018,2
20.8,98,2.86,0.1,0.0,,20.4,31/07/2018,3
20.7,96,2.47,0.0,0.0,,20.0,31/07/2018,4
20.5,96,2.38,0.0,0.0,,19.8,31/07/2018,5
20.2,96,2.19,0.1,0.0,,19.6,31/07/2018,6
20.5,96,2.28,0.2,0.0,,19.8,31/07/2018,7
21.4,95,3.04,0.1,0.0,,20.5,31/07/2018,8
22.4,89,3.41,0.2,0.0,,20.5,31/07/2018,9
22.9,89,2.65,0.2,0.0,,20.9,31/07/2018,10
23.0,89,3.41,0.4,0.0,,21.1,31/07/2018,11
23.8,85,3.55,0.5,0.0,,21.1,31/07/2018,12
25.1,79,3.58,0.1,0.0,,21.2,31/07/2018,13
26.2,74,3.11,0.2,0.0,,21.2,31/07/2018,14
27.1,69,2.58,0.2,0.0,,21.0,31/07/2018,15
26.9,70,1.96,0.1,0.0,,21.0,31/07/2018,16
25.8,79,2.12,0.1,0.0,,21.9,31/07/2018,17
25.6,80,3.0,0.0,0.0,,22.0,31/07/2018,18
24.8,85,2.01,0.0,0.0,,22.1,31/07/2018,19
23.6,95,2.4,0.1,0.0,,22.8,31/07/2018,20
23.0,96,1.6,2.1,0.0,,22.5,31/07/2018,21
22.7,97,2.02,1.4,0.0,,22.2,31/07/2018,22
22.8,97,2.42,1.6,0.0,,22.3,31/07/2018,23
22.9,98,1.77,0.6,0.0,,22.5,01/08/2018,0
22.9,98,1.43,0.1,0.0,,22.5,01/08/2018,1
23.0,98,1.63,0.0,0.0,,22.5,01/08/2018,2
23.1,98,2.32,0.0,0.0,,22.7,01/08/2018,3
23.0,98,2.3,0.0,0.0,,22.7,01/08/2018,4
23.1,98,2.65,0.0,0.0,,22.9,01/08/2018,5
23.1,98,2.94,0.0,0.0,,22.8,01/08/2018,6
23.3,96,3.26,0.0,0.0,,22.7,01/08/2018,7
24.0,95,3.3,0.1,0.0,,23.0,01/08/2018,8
24.9,89,3.94,0.1,0.0,,23.0,01/08/2018,9
25.8,82,5.24,0.0,0.0,,22.5,01/08/2018,10
26.4,79,5.27,0.0,0.0,,22.4,01/08/2018,11
27.8,71,5.52,0.1,0.0,,21.9,01/08/2018,12
28.3,68,5.71,0.1,0.0,,21.9,01/08/2018,13
28.8,69,5.78,0.2,0.0,,22.4,01/08/2018,14
29.5,64,5.81,0.0,0.0,,22.0,01/08/2018,15
29.6,63,5.9,0.1,0.0,,21.9,01/08/2018,16
29.5,66,4.94,0.1,0.0,,22.4,01/08/2018,17
28.9,70,4.51,0.0,0.0,,22.8,01/08/2018,18
27.9,74,4.41,0.0,0.0,,22.8,01/08/2018,19
27.0,84,3.42,0.0,0.0,,24.1,01/08/2018,20
26.2,86,4.0,0.4,0.0,,23.6,01/08/2018,21
25.8,86,4.71,0.1,0.0,,23.4,01/08/2018,22
25.4,87,4.79,0.1,0.0,,23.1,01/08/2018,23
24.8,89,3.94,0.0,0.0,,22.8,02/08/2018,0
24.2,91,3.22,0.0,0.0,,22.7,02/08/2018,1
23.8,93,3.16,0.0,0.0,,22.6,02/08/2018,2
23.4,94,2.58,0.0,0.0,,22.4,02/08/2018,3
23.2,95,2.28,0.0,0.0,,22.4,02/08/2018,4
23.4,94,2.84,0.4,0.0,,22.3,02/08/2018,5
23.2,94,2.2,0.1,0.0,,22.1,02/08/2018,6
23.2,95,2.34,0.0,0.0,,22.4,02/08/2018,7
23.6,95,2.4,0.0,0.0,,22.9,02/08/2018,8
24.3,92,3.58,0.3,0.0,,23.0,02/08/2018,9
25.2,89,3.64,0.1,0.0,,23.4,02/08/2018,10
26.5,87,3.26,0.3,0.0,,24.0,02/08/2018,11
27.1,85,3.22,0.2,0.0,,24.3,02/08/2018,12
27.8,80,3.82,0.2,0.0,,24.0,02/08/2018,13
27.9,79,3.1,0.1,0.0,,24.0,02/08/2018,14
29.4,77,3.83,0.2,0.0,,24.8,02/08/2018,15
28.2,72,5.46,1.7,0.0,,22.8,02/08/2018,16
25.7,89,3.55,1.0,0.0,,23.8,02/08/2018,17
25.9,86,2.95,0.4,0.0,,23.5,02/08/2018,18
25.9,88,3.7,0.0,0.0,,23.6,02/08/2018,19
24.6,94,1.75,0.1,0.0,,23.6,02/08/2018,20
24.1,96,1.51,0.0,0.0,,23.4,02/08/2018,21
24.0,96,1.82,0.1,0.0,,23.4,02/08/2018,22
23.9,96,2.8,0.1,0.0,,23.2,02/08/2018,23
23.4,96,3.29,0.0,0.0,,22.8,03/08/2018,0
23.0,97,3.23,0.0,0.0,,22.6,03/08/2018,1
23.1,97,3.4,0.0,0.0,,22.6,03/08/2018,2
23.2,97,2.92,0.0,0.0,,22.6,03/08/2018,3
23.1,97,2.84,0.0,0.0,,22.7,03/08/2018,4
23.1,97,3.01,0.0,0.0,,22.6,03/08/2018,5
23.0,96,3.34,0.0,0.0,,22.4,03/08/2018,6
23.1,95,3.49,0.0,0.0,,22.3,03/08/2018,7
23.4,89,2.81,0.0,0.0,,21.5,03/08/2018,8
23.8,90,3.62,0.2,0.0,,22.0,03/08/2018,9
23.5,92,3.77,0.5,0.0,,22.2,03/08/2018,10
25.1,83,4.75,0.3,0.0,,22.0,03/08/2018,11
25.7,80,5.15,0.0,0.0,,22.0,03/08/2018,12
26.2,77,5.41,0.0,0.0,,21.9,03/08/2018,13
26.6,76,4.34,0.0,0.0,,22.0,03/08/2018,14
26.5,72,5.05,0.3,0.0,,21.1,03/08/2018,15
25.8,78,4.52,0.4,0.0,,21.6,03/08/2018,16
24.7,86,3.99,0.8,0.0,,22.2,03/08/2018,17
23.6,89,4.03,1.6,0.0,,21.8,03/08/2018,18
23.1,94,2.69,0.8,0.0,,22.1,03/08/2018,19
24.2,95,2.93,0.3,0.0,,23.4,03/08/2018,20
23.2,95,3.07,3.0,0.0,,22.4,03/08/2018,21
23.0,96,2.6,0.9,0.0,,22.2,03/08/2018,22
22.5,96,2.3,1.0,0.0,,22.0,03/08/2018,23
22.2,96,2.69,1.5,0.0,,21.6,04/08/2018,0
22.3,96,3.96,0.9,0.0,,21.7,04/08/2018,1
22.1,97,3.13,0.2,0.0,,21.6,04/08/2018,2
22.1,96,3.33,0.1,0.0,,21.4,04/08/2018,3
22.1,96,3.19,0.0,0.0,,21.5,04/08/2018,4
22.1,97,2.86,0.1,0.0,,21.6,04/08/2018,5
22.0,98,3.1,0.1,0.0,,21.6,04/08/2018,6
21.6,97,2.8,0.0,0.0,,21.1,04/08/2018,7
22.1,93,3.32,0.0,0.0,,20.9,04/08/2018,8
23.2,88,3.3,0.0,0.0,,21.1,04/08/2018,9
24.8,82,3.14,0.0,0.0,,21.4,04/08/2018,10
26.3,76,2.66,0.0,0.0,,21.6,04/08/2018,11
26.6,75,1.92,0.0,0.0,,22.0,04/08/2018,12
27.4,74,0.89,0.0,0.0,,22.2,04/08/2018,13
28.0,68,0.85,0.0,0.0,,21.7,04/08/2018,14
28.4,70,1.48,0.0,0.0,,22.3,04/08/2018,15
26.9,75,2.91,0.6,0.0,,22.2,04/08/2018,16
27.4,74,1.12,0.1,0.0,,22.3,04/08/2018,17
27.7,74,1.12,0.0,0.0,,22.8,04/08/2018,18
27.6,77,0.98,0.0,0.0,,23.2,04/08/2018,19
26.5,82,0.94,0.0,0.0,,23.1,04/08/2018,20
24.5,90,1.56,0.0,0.0,,22.8,04/08/2018,21
23.9,94,1.5,0.0,0.0,,22.8,04/08/2018,22
23.9,92,1.84,0.0,0.0,,22.5,04/08/2018,23
23.1,89,2.11,0.0,0.0,,21.2,05/08/2018,0
22.4,87,1.71,0.0,0.0,,20.0,05/08/2018,1
21.3,91,1.66,0.0,0.0,,19.8,05/08/2018,2
21.0,91,1.8,0.0,0.0,,19.6,05/08/2018,3
21.8,90,1.3,0.0,0.0,,20.0,05/08/2018,4
20.5,95,1.32,0.0,0.0,,19.6,05/08/2018,5
19.6,98,1.46,0.0,0.0,,19.3,05/08/2018,6
20.9,97,1.26,0.0,0.0,,20.3,05/08/2018,7
23.9,87,0.51,0.0,0.0,,21.5,05/08/2018,8
26.2,79,0.61,0.0,0.0,,22.2,05/08/2018,9
28.0,73,0.8,0.0,0.0,,22.7,05/08/2018,10
29.4,68,0.72,0.0,0.0,,22.9,05/08/2018,11
30.3,63,0.85,0.0,0.0,,22.4,05/08/2018,12
30.8,62,1.41,0.0,0.0,,22.5,05/08/2018,13
30.6,62,1.46,0.1,0.0,,22.5,05/08/2018,14
30.8,60,1.89,0.0,0.0,,22.0,05/08/2018,15
30.8,61,1.92,0.0,0.0,,22.3,05/08/2018,16
30.3,61,1.94,0.0,0.0,,22.0,05/08/2018,17
29.4,66,1.51,0.1,0.0,,22.5,05/08/2018,18
28.1,79,1.7,0.0,0.0,,24.2,05/08/2018,19
25.4,91,1.36,0.0,0.0,,23.8,05/08/2018,20
25.0,88,1.84,0.0,0.0,,22.9,05/08/2018,21
24.2,91,1.4,0.0,0.0,,22.6,05/08/2018,22
24.0,93,1.65,0.0,0.0,,22.8,05/08/2018,23
24.4,94,1.91,0.0,0.0,,23.2,06/08/2018,0
24.1,96,2.08,0.0,0.0,,23.4,06/08/2018,1
23.4,97,1.42,0.0,0.0,,22.9,06/08/2018,2
22.9,98,1.28,0.0,0.0,,22.6,06/08/2018,3
22.6,98,1.46,0.0,0.0,,22.4,06/08/2018,4
22.0,99,1.22,0.0,0.0,,21.9,06/08/2018,5
21.9,99,1.24,0.0,0.0,,21.8,06/08/2018,6
22.5,98,1.66,0.0,0.0,,22.2,06/08/2018,7
24.0,96,1.36,0.0,0.0,,23.4,06/08/2018,8
26.0,87,1.2,0.0,0.0,,23.8,06/08/2018,9
27.8,79,1.17,0.0,0.0,,23.8,06/08/2018,10
29.4,70,0.71,0.0,0.0,,23.2,06/08/2018,11
30.8,61,0.2,0.0,0.0,,22.5,06/08/2018,12
31.1,56,0.36,0.0,0.0,,21.3,06/08/2018,13
31.0,56,0.95,0.0,0.0,,21.1,06/08/2018,14
31.2,56,0.9,0.0,0.0,,21.4,06/08/2018,15
30.7,58,0.91,0.0,0.0,,21.5,06/08/2018,16
30.5,60,1.51,0.0,0.0,,22.0,06/08/2018,17
29.8,66,1.87,0.0,0.0,,22.8,06/08/2018,18
28.6,75,2.02,0.0,0.0,,23.9,06/08/2018,19
26.8,87,1.77,0.0,0.0,,24.5,06/08/2018,20
26.0,90,2.82,0.0,0.0,,24.2,06/08/2018,21
25.5,94,2.9,0.0,0.0,,24.5,06/08/2018,22
25.2,96,2.83,0.0,0.0,,24.5,06/08/2018,23
24.9,97,2.91,0.0,0.0,,24.4,07/08/2018,0
24.5,97,2.4,0.0,0.0,,23.9,07/08/2018,1
24.1,97,2.28,0.0,0.0,,23.6,07/08/2018,2
23.8,98,2.19,0.0,0.0,,23.4,07/08/2018,3
23.5,98,1.89,0.0,0.0,,23.1,07/08/2018,4
23.0,98,1.36,0.0,0.0,,22.7,07/08/2018,5
22.7,99,1.32,0.0,0.0,,22.5,07/08/2018,6
23.3,99,1.72,0.0,0.0,,23.0,07/08/2018,7
24.8,94,1.35,0.0,0.0,,23.9,07/08/2018,8
26.2,89,1.2,0.0,0.0,,24.3,07/08/2018,9
27.9,82,0.99,0.0,0.0,,24.6,07/08/2018,10
29.2,77,0.95,0.0,0.0,,24.7,07/08/2018,11
30.2,72,1.22,0.2,0.0,,24.6,07/08/2018,12
29.9,73,2.62,2.3,0.0,,24.5,07/08/2018,13
28.6,77,1.71,3.4,0.0,,24.3,07/08/2018,14
28.3,76,1.65,4.3,0.0,,23.6,07/08/2018,15
26.4,86,1.75,1.2,0.0,,23.9,07/08/2018,16
27.8,81,1.3,0.0,0.0,,24.2,07/08/2018,17
28.0,80,1.75,0.0,0.0,,24.1,07/08/2018,18
27.6,82,1.39,0.0,0.0,,24.2,07/08/2018,19
24.6,94,0.98,0.0,0.0,,23.6,07/08/2018,20
24.6,95,1.06,0.0,0.0,,23.8,07/08/2018,21
24.4,97,0.7,0.0,0.0,,23.9,07/08/2018,22
23.9,99,1.06,0.0,0.0,,23.6,07/08/2018,23
24.0,99,0.95,0.0,0.0,,23.8,08/08/2018,0
23.5,100,0.91,0.0,0.0,,23.5,08/08/2018,1
22.9,100,1.12,0.0,0.0,,22.8,08/08/2018,2
22.5,100,1.03,0.0,0.0,,22.5,08/08/2018,3
23.1,100,1.1,0.0,0.0,,23.0,08/08/2018,4
22.7,100,1.33,0.0,0.0,,22.6,08/08/2018,5
22.1,100,1.62,0.0,0.0,,22.1,08/08/2018,6
22.0,99,1.48,0.0,0.0,,21.9,08/08/2018,7
23.9,93,1.2,0.0,0.0,,22.8,08/08/2018,8
26.0,86,1.0,0.0,0.0,,23.5,08/08/2018,9
28.0,78,1.6,0.0,0.0,,23.8,08/08/2018,10
28.8,72,2.38,0.2,0.0,,23.1,08/08/2018,11
29.5,70,1.82,0.1,0.0,,23.5,08/08/2018,12
30.1,70,2.08,0.1,0.0,,24.0,08/08/2018,13
30.2,71,2.24,0.2,0.0,,24.4,08/08/2018,14
30.1,68,2.52,0.2,0.0,,23.5,08/08/2018,15
29.2,73,2.53,2.6,0.0,,23.8,08/08/2018,16
29.1,74,3.05,0.0,0.0,,24.1,08/08/2018,17
29.0,75,2.36,0.0,0.0,,24.1,08/08/2018,18
28.4,80,1.75,0.0,0.0,,24.6,08/08/2018,19
25.0,94,1.56,1.0,0.0,,24.0,08/08/2018,20
24.4,94,0.45,5.5,0.0,,23.3,08/08/2018,21
23.4,96,1.62,10.2,0.0,,22.6,08/08/2018,22
22.8,98,2.16,3.3,0.0,,22.4,08/08/2018,23
23.4,95,2.12,0.1,0.0,,22.5,09/08/2018,0
23.4,96,1.22,0.1,0.0,,22.8,09/08/2018,1
23.4,95,2.25,0.2,0.0,,22.5,09/08/2018,2
23.0,94,3.23,0.1,0.0,,22.0,09/08/2018,3
22.7,94,3.8,0.0,0.0,,21.6,09/08/2018,4
22.4,94,3.8,0.0,0.0,,21.3,09/08/2018,5
22.0,94,3.4,0.0,0.0,,21.0,09/08/2018,6
22.0,95,2.9,0.0,0.0,,21.1,09/08/2018,7
23.6,90,1.92,0.0,0.0,,21.9,09/08/2018,8
25.2,84,2.64,0.0,0.0,,22.4,09/08/2018,9
26.6,79,2.6,0.0,0.0,,22.6,09/08/2018,10
27.6,75,2.4,0.0,0.0,,22.9,09/08/2018,11
28.3,74,2.72,0.0,0.0,,23.2,09/08/2018,12
29.0,71,2.5,0.0,0.0,,23.1,09/08/2018,13
29.4,66,2.75,0.1,0.0,,22.4,09/08/2018,14
29.6,64,2.46,0.0,0.0,,22.1,09/08/2018,15
29.5,64,3.04,0.0,0.0,,22.0,09/08/2018,16
29.0,62,2.95,0.1,0.0,,21.0,09/08/2018,17
28.9,62,2.24,0.0,0.0,,20.9,09/08/2018,18
28.0,71,1.53,0.0,0.0,,22.1,09/08/2018,19
25.5,84,1.6,0.0,0.0,,22.6,09/08/2018,20
24.2,92,1.53,0.0,0.0,,22.8,09/08/2018,21
23.9,94,1.14,0.0,0.0,,22.9,09/08/2018,22
24.0,88,2.12,0.0,0.0,,22.0,09/08/2018,23
23.6,84,2.46,0.0,0.0,,20.9,10/08/2018,0
23.0,84,3.0,0.0,0.0,,20.2,10/08/2018,1
22.6,84,3.2,0.0,0.0,,19.9,10/08/2018,2
22.3,85,3.22,0.0,0.0,,19.6,10/08/2018,3
21.9,86,3.34,0.0,0.0,,19.5,10/08/2018,4
21.5,87,3.26,0.0,0.0,,19.3,10/08/2018,5
21.2,88,3.18,0.0,0.0,,19.1,10/08/2018,6
21.5,88,3.25,0.0,0.0,,19.3,10/08/2018,7
23.7,85,2.97,0.0,0.0,,21.0,10/08/2018,8
25.5,79,2.55,0.0,0.0,,21.5,10/08/2018,9
27.2,73,2.12,0.0,0.0,,21.9,10/08/2018,10
28.4,66,1.53,0.0,0.0,,21.5,10/08/2018,11
29.1,60,0.32,0.1,0.0,,20.6,10/08/2018,12
28.7,62,1.3,0.1,0.0,,20.6,10/08/2018,13
29.3,60,1.7,0.0,0.0,,20.8,10/08/2018,14
29.8,58,1.6,0.0,0.0,,20.6,10/08/2018,15
30.1,56,1.2,0.0,0.0,,20.4,10/08/2018,16
30.0,55,1.39,0.0,0.0,,20.1,10/08/2018,17
29.4,58,1.49,0.0,0.0,,20.4,10/08/2018,18
28.9,63,1.1,0.0,0.0,,21.1,10/08/2018,19
27.4,78,1.17,0.0,0.0,,23.1,10/08/2018,20
25.4,87,1.94,0.0,0.0,,23.1,10/08/2018,21
25.1,85,1.61,0.0,0.0,,22.5,10/08/2018,22
24.6,83,2.16,0.0,0.0,,21.5,10/08/2018,23
25.5,74,1.12,0.0,0.0,,20.5,11/08/2018,0
23.8,85,0.71,0.0,0.0,,21.2,11/08/2018,1
23.1,93,1.22,0.0,0.0,,22.0,11/08/2018,2
22.9,92,1.3,0.0,0.0,,21.5,11/08/2018,3
22.2,94,0.89,0.6,0.0,,21.2,11/08/2018,4
21.4,97,1.55,0.0,0.0,,20.9,11/08/2018,5
21.3,97,1.51,0.0,0.0,,20.8,11/08/2018,6
22.5,93,1.68,0.0,0.0,,21.2,11/08/2018,7
23.1,93,1.6,0.0,0.0,,22.0,11/08/2018,8
24.3,91,0.5,0.0,0.0,,22.6,11/08/2018,9
25.4,85,0.58,0.0,0.0,,22.6,11/08/2018,10
26.9,76,1.3,0.0,0.0,,22.4,11/08/2018,11
28.1,70,1.22,0.0,0.0,,22.2,11/08/2018,12
28.8,67,1.27,0.0,0.0,,22.1,11/08/2018,13
29.2,66,1.17,0.0,0.0,,22.1,11/08/2018,14
29.9,65,1.89,0.0,0.0,,22.6,11/08/2018,15
28.1,72,0.92,0.2,0.0,,22.6,11/08/2018,16
24.4,90,3.57,7.2,0.0,,22.6,11/08/2018,17
24.6,88,1.0,2.2,0.0,,22.5,11/08/2018,18
24.3,90,0.64,0.9,0.0,,22.6,11/08/2018,19
25.5,90,0.82,0.4,0.0,,23.6,11/08/2018,20
24.1,95,1.92,1.1,0.0,,23.4,11/08/2018,21
23.6,96,0.9,0.0,0.0,,23.0,11/08/2018,22
23.4,96,1.41,0.0,0.0,,22.8,11/08/2018,23
22.9,98,1.28,0.0,0.0,,22.5,12/08/2018,0
22.4,100,0.86,0.0,0.0,,22.4,12/08/2018,1
22.4,99,0.22,0.0,0.0,,22.1,12/08/2018,2
22.3,100,1.32,0.0,0.0,,22.3,12/08/2018,3
22.5,100,1.86,0.0,0.0,,22.4,12/08/2018,4
22.4,100,2.02,0.0,0.0,,22.4,12/08/2018,5
22.1,100,2.02,0.0,0.0,,22.1,12/08/2018,6
22.2,99,2.06,0.0,0.0,,22.1,12/08/2018,7
21.9,96,2.51,0.0,0.0,,21.2,12/08/2018,8
23.0,90,2.06,0.0,0.0,,21.2,12/08/2018,9
24.2,86,1.84,0.1,0.0,,21.7,12/08/2018,10
24.9,86,1.61,0.1,0.0,,22.5,12/08/2018,11
25.6,85,1.3,0.2,0.0,,22.9,12/08/2018,12
26.6,81,0.58,0.2,0.0,,23.0,12/08/2018,13
26.9,78,0.41,0.1,0.0,,22.8,12/08/2018,14
27.5,69,0.32,0.0,0.0,,21.4,12/08/2018,15
25.2,79,2.2,0.6,0.0,,21.4,12/08/2018,16
25.0,81,1.49,0.0,0.0,,21.6,12/08/2018,17
25.5,79,0.45,0.0,0.0,,21.7,12/08/2018,18
25.4,81,0.4,0.0,0.0,,21.9,12/08/2018,19
23.0,93,0.41,0.0,0.0,,21.8,12/08/2018,20
22.7,97,0.63,0.7,0.0,,22.1,12/08/2018,21
21.6,98,2.26,2.2,0.0,,21.4,12/08/2018,22
21.1,98,2.69,1.8,0.0,,20.8,12/08/2018,23
20.9,97,2.2,1.3,0.0,,20.5,13/08/2018,0
20.6,98,2.53,1.3,0.0,,20.3,13/08/2018,1
20.5,97,2.36,3.1,0.0,,20.0,13/08/2018,2
20.4,97,1.26,1.9,0.0,,19.9,13/08/2018,3
20.4,97,1.22,0.1,0.0,,19.9,13/08/2018,4
19.9,98,1.2,0.0,0.0,,19.6,13/08/2018,5
20.1,98,1.57,0.1,0.0,,19.8,13/08/2018,6
20.4,97,2.13,1.4,0.0,,20.0,13/08/2018,7
22.1,95,2.62,1.3,0.0,,21.2,13/08/2018,8
23.3,88,2.53,0.0,0.0,,21.2,13/08/2018,9
24.6,82,2.33,0.0,0.0,,21.5,13/08/2018,10
25.6,80,1.94,0.2,0.0,,21.9,13/08/2018,11
26.2,77,0.9,0.3,0.0,,22.0,13/08/2018,12
27.0,70,0.45,0.3,0.0,,21.1,13/08/2018,13
25.4,79,0.91,0.4,0.0,,21.4,13/08/2018,14
26.5,75,1.43,0.2,0.0,,21.6,13/08/2018,15
26.2,75,1.88,0.1,0.0,,21.5,13/08/2018,16
25.4,76,2.42,0.1,0.0,,20.9,13/08/2018,17
25.0,78,2.6,0.0,0.0,,21.0,13/08/2018,18
24.0,84,2.3,0.0,0.0,,21.1,13/08/2018,19
22.4,94,1.79,0.0,0.0,,21.4,13/08/2018,20
21.6,98,2.19,0.0,0.0,,21.2,13/08/2018,21
21.1,98,1.97,0.0,0.0,,20.9,13/08/2018,22
20.7,99,1.9,0.0,0.0,,20.5,13/08/2018,23
20.5,98,1.84,0.0,0.0,,20.3,14/08/2018,0
20.5,98,2.65,0.0,0.0,,20.1,14/08/2018,1
20.1,96,2.73,0.0,0.0,,19.5,14/08/2018,2
19.8,96,3.04,0.0,0.0,,19.1,14/08/2018,3
19.4,93,3.35,0.0,0.0,,18.2,14/08/2018,4
